"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바라며, 외부 공개시에는 반드시 신고일 기준으로 집계되면 공식통계를 이용하여 주시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
"* 주택매매 거래는 부동산 거래신고 등에 관한 법률 제3조에 따라 계약일로부터 60일 이내 신고토록 하고 있습니다."
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1588-0149로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 20150101 ~ 20151231"
"실거래구분 : 단독다가구(매매)"
"주소구분 : 지번주소"
"시도 : 강원도"
"시군구 : 평창군"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"시군구","번지","주택유형","도로조건","연면적(㎡)","대지면적(㎡)","계약년월","계약일","거래금액(만원)","건축년도","도로명"
"강원도 평창군 미탄면 창리","2**","단독","8m미만","146.8","500","201511","21~30","6,455","1960","청옥산길"
"강원도 평창군 미탄면 창리","9**","단독","8m미만","18","516","201506","21~30","10,000","1999","서동로"
"강원도 평창군 미탄면 창리","1***","단독","8m미만","92.29","654.9","201511","1~10","1,200","2003","청옥산길"
"강원도 평창군 미탄면 창리","6**","단독","8m미만","32.4","860","201507","21~31","2,450","1999","샘내천길"
"강원도 평창군 미탄면 창리","1***","단독","8m미만","297","984","201503","11~20","8,500","2000","뚝방길"
"강원도 평창군 미탄면 평안리","7**","단독","8m미만","48.75","155","201511","11~20","1,600","2000","평안한치길"
"강원도 평창군 미탄면 회동리","8**","단독","8m미만","101.18","330","201509","11~20","8,000","2009","다래너미길"
"강원도 평창군 미탄면 회동리","8**","단독","8m미만","73.45","660","201510","11~20","7,000","2013","다래너미길"
"강원도 평창군 방림면 계촌리","2***","단독","8m미만","22.8","88","201509","11~20","6,500","2008","고원로"
"강원도 평창군 방림면 계촌리","1***","단독","12m미만","67.87","153","201507","1~10","2,051","1945","계촌길"
"강원도 평창군 방림면 계촌리","1***","단독","8m미만","90","193","201507","11~20","10,300","2006","하우골길"
"강원도 평창군 방림면 계촌리","1***","단독","8m미만","88.32","227","201512","1~10","8,000","1995","계촌길"
"강원도 평창군 방림면 계촌리","9**","단독","8m미만","92.27","330","201508","21~31","13,800","2002","삼형제길"
"강원도 평창군 방림면 계촌리","7**","단독","8m미만","64.96","337","201501","1~10","13,500","2013","null"
"강원도 평창군 방림면 계촌리","1***","단독","8m미만","30","390","201506","21~30","1,200","null","대미동길"
"강원도 평창군 방림면 계촌리","9**","단독","8m미만","67.08","496","201509","1~10","13,630","2015","삼형제길"
"강원도 평창군 방림면 계촌리","7**","단독","-","57.24","500","201509","11~20","9,000","2015","대미동길"
"강원도 평창군 방림면 계촌리","7**","단독","-","58.32","500","201507","11~20","8,800","1999","대미동길"
"강원도 평창군 방림면 계촌리","7**","단독","8m미만","84.07","501","201508","21~31","14,340","2014","null"
"강원도 평창군 방림면 계촌리","9**","단독","-","66.84","548","201512","1~10","14,350","2015","삼형제길"
"강원도 평창군 방림면 계촌리","2***","단독","8m미만","98.81","598","201504","21~30","14,700","1996","월암길"
"강원도 평창군 방림면 계촌리","1***","단독","8m미만","70.97","600","201503","21~31","9,500","2010","하우골길"
"강원도 평창군 방림면 계촌리","1***","단독","8m미만","125.25","655","201502","1~10","17,000","2013","대미동길"
"강원도 평창군 방림면 계촌리","7**","단독","8m미만","74.93","662","201501","11~20","15,500","2014","대미동길"
"강원도 평창군 방림면 계촌리","7**","단독","8m미만","94.36","666","201509","21~30","15,900","2013","null"
"강원도 평창군 방림면 계촌리","1***","단독","8m미만","99.63","675","201508","21~31","17,000","2015","삼형제길"
"강원도 평창군 방림면 계촌리","1***","단독","8m미만","90.57","718","201507","1~10","12,750","2011","계촌길"
