"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바라며, 외부 공개시에는 반드시 신고일 기준으로 집계되면 공식통계를 이용하여 주시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
"* 주택매매 거래는 부동산 거래신고 등에 관한 법률 제3조에 따라 계약일로부터 60일 이내 신고토록 하고 있습니다."
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1588-0149로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 20160101 ~ 20161231"
"실거래구분 : 단독다가구(매매)"
"주소구분 : 지번주소"
"시도 : 강원도"
"시군구 : 인제군"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"시군구","번지","주택유형","도로조건","연면적(㎡)","대지면적(㎡)","계약년월","계약일","거래금액(만원)","건축년도","도로명"
"강원도 인제군 기린면 현리","4**","단독","8m미만","39.78","176","201610","11~20","8,800","1967","기린로58번길"
"강원도 인제군 기린면 현리","4**","단독","8m미만","46.71","258","201605","1~10","9,614","1990","기린로58번길"
"강원도 인제군 기린면 현리","1***","단독","12m미만","149.82","658","201609","1~10","12,499","1993","내린천로"
"강원도 인제군 기린면 현리","1***","단독","12m미만","88.27","1395","201609","1~10","24,551","1999","내린천로"
"강원도 인제군 남면 관대리","7**","단독","8m미만","88.57","642","201609","1~10","18,300","1995","관대길"
"강원도 인제군 남면 남전리","5**","단독","8m미만","148","504","201608","11~20","1,100","1958","가로리길"
"강원도 인제군 남면 남전리","2**","단독","8m미만","119.1","669","201605","11~20","7,635","1995","동아실길"
"강원도 인제군 남면 상수내리","2**","단독","8m미만","32.03","307","201605","1~10","2,468","1965","null"
"강원도 인제군 남면 상수내리","2**","단독","8m미만","95.67","660","201605","1~10","12,377","2009","상수내길"
"강원도 인제군 남면 수산리","7**","단독","8m미만","97.62","660","201610","11~20","6,450","2009","무학길"
"강원도 인제군 남면 수산리","6**","단독","8m미만","176.68","999","201610","11~20","23,507","1999","무학길"
"강원도 인제군 남면 신남리","3**","단독","12m미만","52.68","233","201610","1~10","8,250","2015","신남로"
"강원도 인제군 남면 신남리","6**","단독","8m미만","139.4","274","201610","11~20","10,800","2003","신남로82번길"
"강원도 인제군 남면 신남리","6**","단독","8m미만","82.15","345.2","201609","21~30","18,000","2014","유목동길"
"강원도 인제군 남면 신남리","5**","단독","8m미만","98.8","496","201603","21~31","12,700","2003","신남로30번길"
"강원도 인제군 남면 신풍리","8**","단독","25m미만","122.03","443","201608","1~10","6,700","2007","설악로"
"강원도 인제군 남면 어론리","7**","단독","8m미만","200.8","660","201601","1~10","15,930","1999","설악로"
"강원도 인제군 북면 용대리","1***","다가구","8m미만","197.7","1000","201601","11~20","20,000","2011","만해로"
"강원도 인제군 북면 용대리","5**","단독","25m미만","148.2","218","201609","11~20","18,000","2001","미시령로"
"강원도 인제군 북면 용대리","1***","단독","12m미만","96","426","201610","11~20","12,885","1996","만해로"
"강원도 인제군 북면 용대리","2**","단독","8m미만","139.93","500","201610","21~31","10,000","1992","매봉길"
"강원도 인제군 북면 용대리","1***","단독","8m미만","98","573","201610","11~20","7,601","2007","아랫남교길"
"강원도 인제군 북면 용대리","2**","단독","8m미만","92.96","660","201603","1~10","20,000","2010","매봉길"
"강원도 인제군 북면 원통리","6**","단독","8m미만","34.56","118","201601","11~20","4,300","1960","원통로147번길"
"강원도 인제군 북면 원통리","6**","단독","8m미만","54.86","126","201603","11~20","6,300","2004","금강로"
"강원도 인제군 북면 원통리","6**","단독","8m미만","46.06","164","201608","21~31","5,000","1956","금강로"
"강원도 인제군 북면 원통리","1***","단독","8m미만","67.02","225.1","201606","1~10","10,800","2008","원통로348번길"
"강원도 인제군 북면 원통리","7**","단독","12m미만","55.98","244","201610","21~31","11,500","1958","원통로147번길"
"강원도 인제군 북면 월학리","1**","단독","8m미만","72.42","327","201612","1~10","2,500","2001","송학동길"
"강원도 인제군 북면 월학리","5**","단독","12m미만","83.78","615","201607","11~20","7,270","1955","금강로"
"강원도 인제군 북면 월학리","5**","단독","12m미만","83.78","615","201611","1~10","7,270","1955","금강로"
"강원도 인제군 북면 한계리","8**","단독","8m미만","34.92","89","201605","1~10","1,158","2005","null"
"강원도 인제군 북면 한계리","1***","단독","12m미만","48.16","300","201607","11~20","9,000","1990","고원통로"
"강원도 인제군 북면 한계리","2**","단독","8m미만","96","396","201609","1~10","8,000","2007","쇠리길"
"강원도 인제군 북면 한계리","8**","단독","8m미만","53.86","514","201605","1~10","8,987","2002","모란골길"
"강원도 인제군 북면 한계리","8**","단독","8m미만","140.6","627","201612","11~20","4,670","2005","모란골길"
"강원도 인제군 북면 한계리","3**","단독","8m미만","97.94","660","201611","21~30","12,000","1995","설악로"
"강원도 인제군 북면 한계리","1***","단독","8m미만","90.2","1187","201611","21~30","13,331","2011","예술인촌길"
"강원도 인제군 상남면 상남리","1***","단독","12m미만","28","180","201607","11~20","4,000","2015","자포대길"
"강원도 인제군 상남면 상남리","5**","단독","12m미만","113","256","201609","11~20","16,000","2007","엄달골길"
"강원도 인제군 상남면 상남리","6**","단독","8m미만","98.13","555","201609","1~10","20,000","2012","김부대왕로"
"강원도 인제군 상남면 상남리","1***","단독","8m미만","38","620","201606","21~30","8,500","2004","밀기울길"
"강원도 인제군 상남면 상남리","1***","단독","8m미만","91.51","620","201608","21~31","11,500","2007","밀기울길"
"강원도 인제군 상남면 상남리","4**","단독","8m미만","95.73","660","201603","21~31","9,000","2004","아홉사리로"
"강원도 인제군 상남면 상남리","2**","단독","8m미만","57.9","661","201611","11~20","7,900","1956","아홉사리로"
"강원도 인제군 상남면 하남리","1***","단독","8m미만","78.25","427","201607","21~31","9,500","1996","가산동길"
"강원도 인제군 상남면 하남리","4**","단독","8m미만","118.86","449","201608","1~10","14,673","1995","내린천로"
"강원도 인제군 상남면 하남리","1***","단독","12m미만","90.99","520","201607","11~20","12,500","2000","왜골길"
"강원도 인제군 상남면 하남리","1***","단독","8m미만","80","1276","201607","11~20","15,000","2007","구만동길"
"강원도 인제군 서화면 서화리","3**","단독","8m미만","351","990","201612","11~20","2,000","2007","금강로"
"강원도 인제군 서화면 서흥리","9**","단독","8m미만","59","397","201607","1~10","7,532","2002","금강로"
"강원도 인제군 서화면 천도리","6**","단독","12m미만","123.06","180","201605","1~10","5,686","1958","천도로"
"강원도 인제군 서화면 천도리","6**","단독","8m미만","117.93","212","201603","21~31","2,400","1960","천도로98번길"
"강원도 인제군 서화면 천도리","6**","단독","8m미만","96.37","294","201605","1~10","5,314","1997","천도로"
"강원도 인제군 서화면 천도리","8**","단독","8m미만","63.18","350","201605","11~20","1,500","1955","천도로51번길"
"강원도 인제군 서화면 천도리","6**","단독","12m미만","289.4","417","201605","1~10","13,000","1999","천도로81번길"
"강원도 인제군 인제읍 가아리","9**","단독","8m미만","71.1","444","201612","21~31","10,000","2006","광치령로"
"강원도 인제군 인제읍 가아리","2**","단독","8m미만","80.88","446","201609","1~10","6,500","1993","갑박골길"
"강원도 인제군 인제읍 고사리","4**","단독","12m미만","112.08","357","201610","11~20","8,000","1989","내린천로"
"강원도 인제군 인제읍 고사리","4**","단독","8m미만","111.05","640","201602","11~20","14,200","1997","고사리길"
"강원도 인제군 인제읍 고사리","2**","단독","12m미만","100","957","201611","21~30","8,000","2000","내린천로"
"강원도 인제군 인제읍 귀둔리","1***","다가구","12m미만","195.79","807","201610","21~31","17,810","2006","필례로"
"강원도 인제군 인제읍 귀둔리","2**","단독","12m미만","87.48","542","201610","11~20","12,500","1995","점봉산로"
"강원도 인제군 인제읍 남북리","1**","단독","8m미만","29.29","176","201606","21~30","2,000","1964","인제로"
"강원도 인제군 인제읍 남북리","8**","단독","8m미만","87.63","242.2","201608","21~31","16,500","2014","비봉로8번길"
"강원도 인제군 인제읍 덕산리","3**","단독","8m미만","88.68","333","201609","11~20","7,000","2007","덕산로20번길"
"강원도 인제군 인제읍 덕산리","6**","단독","8m미만","38.01","418","201601","21~31","8,626","1960","덕산로10번길"
"강원도 인제군 인제읍 덕적리","3**","단독","8m미만","75.6","659.75","201603","1~10","9,000","2011","한석산로"
"강원도 인제군 인제읍 덕적리","3**","단독","8m미만","540.13","1924","201606","21~30","23,707","1995","한석산로"
"강원도 인제군 인제읍 상동리","3**","단독","8m미만","49.16","144","201605","1~10","5,000","1986","인제로167번길"
"강원도 인제군 인제읍 상동리","3**","단독","12m미만","122.32","164","201604","11~20","16,500","1989","인제로177번길"
"강원도 인제군 인제읍 상동리","2**","단독","8m미만","77.55","350","201609","11~20","20,200","1979","인제로188번길"
"강원도 인제군 인제읍 상동리","3**","단독","8m미만","140.65","372","201606","11~20","20,000","1982","인제로167번길"
"강원도 인제군 인제읍 원대리","2**","단독","12m미만","99.69","645","201608","21~31","10,180","2005","회동길"
"강원도 인제군 인제읍 원대리","1**","단독","8m미만","51.87","659","201610","11~20","3,000","2002","안삽재길"
"강원도 인제군 인제읍 하추리","1**","단독","8m미만","75.4","670","201612","21~31","22,224","2012","싸리목길"
"강원도 인제군 인제읍 합강리","3**","단독","8m미만","129.33","397","201612","21~31","22,500","2005","인제로291번길"
