"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바라며, 외부 공개시에는 반드시 신고일 기준으로 집계되면 공식통계를 이용하여 주시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
"* 주택매매 거래는 부동산 거래신고 등에 관한 법률 제3조에 따라 계약일로부터 60일 이내 신고토록 하고 있습니다."
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1588-0149로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 20150101 ~ 20151231"
"실거래구분 : 단독다가구(매매)"
"주소구분 : 지번주소"
"시도 : 강원도"
"시군구 : 횡성군"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"시군구","번지","주택유형","도로조건","연면적(㎡)","대지면적(㎡)","계약년월","계약일","거래금액(만원)","건축년도","도로명"
"강원도 횡성군 강림면 강림리","7**","단독","12m미만","122.02","660","201506","1~10","18,000","2010","주천강로"
"강원도 횡성군 강림면 강림리","6**","단독","8m미만","135.44","661","201512","11~20","5,200","1998","태종로강림7길"
"강원도 횡성군 강림면 강림리","2**","단독","8m미만","97.79","702.1","201507","21~31","20,000","2014","강림북2길"
"강원도 횡성군 강림면 강림리","2**","단독","8m미만","91.8","724.3","201505","11~20","20,000","2012","강림북2길"
"강원도 횡성군 강림면 강림리","2***","단독","8m미만","152.69","726","201511","11~20","22,820","2004","강림서길"
"강원도 횡성군 강림면 강림리","1***","단독","12m미만","238.83","740","201505","1~10","19,000","1997","태종로"
"강원도 횡성군 강림면 강림리","1***","단독","8m미만","105.46","804","201510","1~10","17,610","2011","강림안길"
"강원도 횡성군 강림면 강림리","4**","단독","8m미만","99.81","965","201510","11~20","16,800","2009","주천강로강림3길"
"강원도 횡성군 강림면 월현리","9**","단독","8m미만","70.9","297","201501","21~31","9,500","2010","월현속담길"
"강원도 횡성군 강림면 월현리","1***","단독","8m미만","99.6","392","201504","21~30","17,400","2013","주천강로월현3길"
"강원도 횡성군 강림면 월현리","9**","단독","8m미만","70.9","424","201506","1~10","9,738","2010","월현속담길"
"강원도 횡성군 강림면 월현리","9**","단독","8m미만","70.9","425","201507","21~31","9,850","2010","월현속담길"
"강원도 횡성군 강림면 월현리","1***","단독","8m미만","84.54","524","201508","1~10","13,358","2012","주천강로"
"강원도 횡성군 강림면 월현리","8**","단독","8m미만","91.43","537","201504","1~10","11,990","2012","null"
"강원도 횡성군 강림면 월현리","1**","단독","8m미만","68.22","545","201510","21~31","15,500","2009","월안길"
"강원도 횡성군 강림면 월현리","7*","단독","8m미만","99.12","629","201506","1~10","17,553","2014","월현고일길"
"강원도 횡성군 강림면 월현리","1***","단독","8m미만","137.42","658","201501","21~31","7,500","2011","주천강로"
"강원도 횡성군 강림면 월현리","1***","단독","8m미만","83.38","659","201507","21~31","13,300","2013","주천강로월현3길"
"강원도 횡성군 강림면 월현리","1***","단독","8m미만","117.84","990","201505","21~31","12,953","2012","주천강로월현3길"
"강원도 횡성군 공근면 공근리","1**","단독","8m미만","79.75","420","201504","1~10","10,000","2012","봉화마을길"
"강원도 횡성군 공근면 공근리","1**","단독","8m미만","110.81","499","201508","21~31","16,495","2005","봉화마을길"
"강원도 횡성군 공근면 매곡리","3**","단독","12m미만","66.64","328","201501","11~20","1,574","1980","공근남로"
