"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바라며, 외부 공개시에는 반드시 신고일 기준으로 집계되면 공식통계를 이용하여 주시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
"* 주택매매 거래는 부동산 거래신고 등에 관한 법률 제3조에 따라 계약일로부터 60일 이내 신고토록 하고 있습니다."
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1588-0149로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 20150101 ~ 20151231"
"실거래구분 : 단독다가구(매매)"
"주소구분 : 지번주소"
"시도 : 강원도"
"시군구 : 강릉시"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"시군구","번지","주택유형","도로조건","연면적(㎡)","대지면적(㎡)","계약년월","계약일","거래금액(만원)","건축년도","도로명"
"강원도 강릉시 교동","1**","단독","8m미만","69.48","118","201510","21~31","4,600","1983","강릉대로203번길"
"강원도 강릉시 교동","7**","단독","8m미만","122.52","121","201512","11~20","9,000","1985","화부산로117번길"
"강원도 강릉시 교동","9**","단독","8m미만","129.38","126","201510","1~10","8,500","1979","원대로30번길"
"강원도 강릉시 교동","9**","단독","8m미만","64.1","128.6","201508","11~20","5,700","1977","명주로64번길"
"강원도 강릉시 교동","8**","단독","8m미만","77.18","129","201505","11~20","7,000","1980","화부산로40번길"
"강원도 강릉시 교동","8**","단독","8m미만","49.38","132","201504","21~30","4,500","1983","임영로"
"강원도 강릉시 교동","9**","단독","8m미만","59.74","132","201509","1~10","8,500","1977","임영로207번길"
"강원도 강릉시 교동","1**","단독","8m미만","39.67","133","201510","1~10","8,500","1980","임영로198번길"
"강원도 강릉시 교동","9**","단독","8m미만","92.39","133","201510","11~20","8,900","1980","골말길"
"강원도 강릉시 교동","8**","단독","8m미만","53.69","135.2","201503","1~10","12,000","1975","강릉대로185번길"
"강원도 강릉시 교동","9**","단독","8m미만","65.23","136","201503","1~10","5,200","1975","임영로207번길"
"강원도 강릉시 교동","1**","단독","12m미만","156.24","136","201507","1~10","16,800","1992","강릉대로211번길"
"강원도 강릉시 교동","9**","단독","8m미만","60.83","138","201510","1~10","12,700","1976","화부산로8번길"
"강원도 강릉시 교동","1**","단독","8m미만","54.64","139","201508","1~10","6,700","1972","샘물터길2번길"
"강원도 강릉시 교동","1**","단독","8m미만","60.86","139","201505","11~20","6,000","1971","샘물터길"
"강원도 강릉시 교동","2**","단독","25m이상","49.5","140","201502","1~10","12,200","1994","화부산로"
"강원도 강릉시 교동","2**","단독","8m미만","142.34","144","201505","11~20","13,000","1982","화부산로141번길"
"강원도 강릉시 교동","9**","단독","12m미만","117.69","144.2","201508","21~31","15,500","1983","원대로20번길"
"강원도 강릉시 교동","9**","단독","8m미만","126.92","145","201502","1~10","8,000","1980","임영로198번길"
"강원도 강릉시 교동","8**","단독","8m미만","93.18","147","201505","11~20","12,000","1982","화부산로40번길"
"강원도 강릉시 교동","9**","단독","12m미만","105.48","147","201505","21~31","14,500","1983","원대로8번길"
"강원도 강릉시 교동","8**","단독","12m미만","116.92","148.6","201506","1~10","13,100","1978","강릉대로"
"강원도 강릉시 교동","9**","단독","8m미만","60.95","148.8","201505","21~31","8,700","1974","원대로26번길"
"강원도 강릉시 교동","8**","단독","8m미만","49.72","149","201509","21~30","3,290","1980","임영로"
"강원도 강릉시 교동","1**","단독","8m미만","78.95","149","201502","11~20","5,000","1975","강릉대로211번길"
"강원도 강릉시 교동","9**","단독","8m미만","77.58","149.5","201511","11~20","6,000","1977","강릉대로"
"강원도 강릉시 교동","1***","단독","8m미만","150","150","201506","21~30","20,000","1984","화부산로63번길"
"강원도 강릉시 교동","9**","단독","12m미만","101.59","150.2","201503","11~20","13,000","1979","원대로30번길"
"강원도 강릉시 교동","1**","단독","12m미만","290.16","153","201507","1~10","28,000","1995","강릉대로203번안길"
"강원도 강릉시 교동","8**","단독","8m미만","59.5","155","201506","11~20","6,600","1974","강릉대로171번길"
"강원도 강릉시 교동","9**","단독","8m미만","84.92","156","201507","21~31","12,500","2013","강릉대로121번길"
"강원도 강릉시 교동","1**","단독","25m이상","193.29","156","201512","1~10","11,500","1978","율곡로"
"강원도 강릉시 교동","1***","단독","12m미만","98.13","157.2","201508","11~20","23,000","2009","정원로"
"강원도 강릉시 교동","9**","단독","8m미만","68.49","161.3","201511","1~10","11,700","1977","명주로64번길"
"강원도 강릉시 교동","9**","단독","8m미만","68.49","161.3","201503","1~10","7,000","1977","명주로64번길"
"강원도 강릉시 교동","9**","단독","8m미만","68.49","161.3","201506","21~30","7,000","1977","명주로64번길"
"강원도 강릉시 교동","1***","단독","12m미만","165.36","162","201507","21~31","21,500","1984","null"
"강원도 강릉시 교동","1**","단독","8m미만","193.22","162","201503","11~20","11,500","1976","율곡로2868번길"
"강원도 강릉시 교동","1**","단독","25m이상","288.39","164","201505","1~10","21,000","1984","율곡로"
"강원도 강릉시 교동","1**","단독","8m미만","137.87","164.1","201501","11~20","11,450","1979","옥천로71번길"
"강원도 강릉시 교동","2**","단독","12m미만","134.91","165","201505","1~10","12,200","1980","화부산로141번안길"
"강원도 강릉시 교동","9**","단독","8m미만","101.77","165.3","201504","11~20","13,000","1978","원대로8번길"
"강원도 강릉시 교동","9**","단독","8m미만","65.16","166","201506","21~30","9,700","1976","강릉대로"
"강원도 강릉시 교동","2**","단독","8m미만","170.31","168","201510","1~10","16,500","1980","율곡로2930번길"
"강원도 강릉시 교동","9**","단독","8m미만","70.14","168.6","201508","21~31","10,400","1975","명주로77번길"
"강원도 강릉시 교동","9**","단독","12m미만","114.79","169","201503","11~20","11,000","1982","원대로8번길"
"강원도 강릉시 교동","8**","단독","8m미만","118.4","172","201504","11~20","9,800","1979","강릉대로171번길"
"강원도 강릉시 교동","9**","단독","12m미만","111.94","174","201505","21~31","15,000","1981","골말길"
"강원도 강릉시 교동","9**","단독","12m미만","88.62","178.2","201512","21~31","11,000","1976","원대로20번길"
"강원도 강릉시 교동","7**","단독","8m미만","165.63","181","201504","1~10","14,000","1989","화부산로117번길"
"강원도 강릉시 교동","8**","단독","8m미만","56.79","185","201501","1~10","7,000","1975","화부산로40번길"
"강원도 강릉시 교동","1**","단독","8m미만","81.67","185","201512","1~10","9,700","1982","강릉대로211번길"
"강원도 강릉시 교동","9**","단독","8m미만","97.86","190","201508","21~31","17,500","1983","강릉대로"
"강원도 강릉시 교동","9**","단독","25m이상","525.87","190","201510","1~10","57,000","1994","강릉대로"
"강원도 강릉시 교동","8**","단독","8m미만","61.39","195","201510","21~31","4,000","1940","임영로"
"강원도 강릉시 교동","1**","단독","12m미만","182.89","197","201506","21~30","18,300","1989","강릉대로211번길"
"강원도 강릉시 교동","2**","단독","8m미만","102.2","202","201510","1~10","10,300","1980","율곡로2930번길"
"강원도 강릉시 교동","8**","단독","8m미만","43.57","204","201507","21~31","8,000","1930","화부산로8번길"
"강원도 강릉시 교동","9**","단독","8m미만","169.2","205","201512","21~31","15,500","1989","명주로77번길"
