"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바라며, 외부 공개시에는 반드시 신고일 기준으로 집계되면 공식통계를 이용하여 주시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
"* 주택매매 거래는 부동산 거래신고 등에 관한 법률 제3조에 따라 계약일로부터 60일 이내 신고토록 하고 있습니다."
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1588-0149로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 20150101 ~ 20151231"
"실거래구분 : 단독다가구(매매)"
"주소구분 : 지번주소"
"시도 : 강원도"
"시군구 : 삼척시"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"시군구","번지","주택유형","도로조건","연면적(㎡)","대지면적(㎡)","계약년월","계약일","거래금액(만원)","건축년도","도로명"
"강원도 삼척시 남양동","1**","단독","8m미만","53.74","99","201507","1~10","6,900","1997","중앙로"
"강원도 삼척시 남양동","*","단독","8m미만","45.09","100.6","201508","11~20","1,700","1980","사대3길"
"강원도 삼척시 남양동","2*","단독","8m미만","102.41","136","201504","11~20","7,000","1982","사대안길"
"강원도 삼척시 남양동","5*","단독","25m이상","60","168","201506","11~20","25,000","1960","중앙로"
"강원도 삼척시 남양동","1**","단독","8m미만","59.33","169","201506","21~30","3,600","1960","중앙로4길"
"강원도 삼척시 남양동","1*","단독","8m미만","154.95","197.7","201512","1~10","18,890","1984","사대길"
"강원도 삼척시 남양동","5*","단독","8m미만","79.93","198","201505","11~20","17,000","1976","중앙시장1길"
"강원도 삼척시 남양동","2*","단독","8m미만","153.35","237.4","201509","11~20","10,200","1979","사대안1길"
"강원도 삼척시 노곡면 주지리","1**","단독","12m미만","96","687.7","201503","11~20","6,800","1996","주지로"
"강원도 삼척시 노곡면 주지리","1**","단독","12m미만","95.65","797","201508","11~20","5,500","2012","주지로"
"강원도 삼척시 노곡면 하월산리","1**","단독","12m미만","120.99","126","201512","11~20","1,800","1960","미근로"
