"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바라며, 외부 공개시에는 반드시 신고일 기준으로 집계되면 공식통계를 이용하여 주시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
"* 주택매매 거래는 부동산 거래신고 등에 관한 법률 제3조에 따라 계약일로부터 60일 이내 신고토록 하고 있습니다."
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1588-0149로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 20160101 ~ 20161231"
"실거래구분 : 단독다가구(매매)"
"주소구분 : 지번주소"
"시도 : 강원도"
"시군구 : 정선군"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"시군구","번지","주택유형","도로조건","연면적(㎡)","대지면적(㎡)","계약년월","계약일","거래금액(만원)","건축년도","도로명"
"강원도 정선군 임계면 고양리","2**","단독","8m미만","109.48","496","201601","21~31","15,100","2008","반천고양로"
"강원도 정선군 임계면 낙천리","8*","단독","-","104.92","330","201609","21~30","11,000","1980","낙천안길"
"강원도 정선군 임계면 낙천리","4**","단독","8m미만","88.2","536","201609","1~10","2,500","1980","미락동길"
"강원도 정선군 임계면 문래리","4**","단독","8m미만","98","757","201601","21~31","1,600","1980","백두대간로"
"강원도 정선군 임계면 반천리","2**","단독","8m미만","97.39","426","201608","11~20","7,500","2002","반천고양로"
"강원도 정선군 임계면 반천리","8*","단독","12m미만","97.89","436","201604","21~30","9,800","2009","반천고양로"
"강원도 정선군 임계면 반천리","2**","단독","8m미만","87.5","660","201609","1~10","3,500","1996","반천고양로"
"강원도 정선군 임계면 반천리","3**","단독","8m미만","100.83","902","201602","11~20","8,500","2012","반천고양로"
"강원도 정선군 임계면 송계리","5**","단독","25m미만","79.92","117","201602","1~10","12,000","1990","백두대간로"
"강원도 정선군 임계면 송계리","6**","단독","8m미만","45","559","201608","11~20","5,367","1980","송계10길"
"강원도 정선군 임계면 용산리","6**","단독","8m미만","83.52","500","201610","21~31","4,000","1989","용동길"
"강원도 정선군 임계면 용산리","5**","단독","8m미만","77","555","201607","11~20","2,300","1980","용동길"
"강원도 정선군 임계면 용산리","1**","단독","8m미만","70","661","201608","1~10","1,560","1980","달탄1길"
"강원도 정선군 정선읍 광하리","5**","단독","8m미만","80.5","321","201605","21~31","8,370","2005","재동길"
"강원도 정선군 정선읍 광하리","4**","단독","-","85.73","627","201602","11~20","4,300","2002","군언길"
"강원도 정선군 정선읍 귤암리","1**","단독","12m미만","98.85","655","201611","21~30","15,000","2016","동강로"
"강원도 정선군 정선읍 귤암리","6**","단독","-","98.88","656","201609","21~30","13,090","2001","옷바우길"
"강원도 정선군 정선읍 덕송리","5**","단독","12m미만","92.85","660","201605","11~20","20,000","2004","송오다래길"
"강원도 정선군 정선읍 덕송리","4**","단독","8m미만","97.74","941","201604","1~10","5,500","1980","외반점길"
"강원도 정선군 정선읍 덕우리","4**","단독","8m미만","148.77","455","201609","21~30","23,500","2016","대촌길"
"강원도 정선군 정선읍 덕우리","3**","단독","8m미만","64","476","201610","21~31","4,920","2014","덕우윗길"
"강원도 정선군 정선읍 봉양리","5*","단독","12m미만","44.26","34.98","201601","1~10","4,650","1980","녹송3길"
