"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바라며, 외부 공개시에는 반드시 신고일 기준으로 집계되면 공식통계를 이용하여 주시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
"* 주택매매 거래는 부동산 거래신고 등에 관한 법률 제3조에 따라 계약일로부터 60일 이내 신고토록 하고 있습니다."
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1588-0149로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 20160101 ~ 20161231"
"실거래구분 : 단독다가구(매매)"
"주소구분 : 지번주소"
"시도 : 강원도"
"시군구 : 강릉시"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"시군구","번지","주택유형","도로조건","연면적(㎡)","대지면적(㎡)","계약년월","계약일","거래금액(만원)","건축년도","도로명"
"강원도 강릉시 교동","9**","다가구","12m미만","514.88","289.3","201611","11~20","87,000","2016","원대로14번길"
"강원도 강릉시 교동","1***","다가구","12m미만","494.41","382.2","201610","1~10","96,000","2012","율곡초교길"
"강원도 강릉시 교동","7**","다가구","12m미만","534.91","406","201606","1~10","82,000","2014","율곡로2953번길"
"강원도 강릉시 교동","7**","다가구","12m미만","656.43","502","201609","11~20","93,000","2014","율곡로2953번길"
"강원도 강릉시 교동","1***","다가구","25m미만","402.84","609","201609","1~10","57,500","1996","경포로"
"강원도 강릉시 교동","1**","단독","8m미만","18.9","33","201607","21~31","1,585","1980","강릉대로204번길"
"강원도 강릉시 교동","1**","단독","12m미만","55.44","47.6","201611","1~10","9,360","1983","null"
"강원도 강릉시 교동","9**","단독","25m이상","106.58","92.1","201608","1~10","16,900","1978","강릉대로"
"강원도 강릉시 교동","1**","단독","8m미만","40","96","201605","11~20","4,500","1972","샘물터길1번길"
"강원도 강릉시 교동","1***","단독","8m미만","52.29","98.2","201604","11~20","4,000","1975","명주로78번길"
"강원도 강릉시 교동","9**","단독","8m미만","99.96","108","201608","11~20","9,700","1985","강릉대로121번길"
"강원도 강릉시 교동","1**","단독","8m미만","79.4","112","201603","1~10","13,300","1995","강릉대로303번길"
"강원도 강릉시 교동","1***","단독","8m미만","106.65","113","201609","1~10","9,600","1984","화부산로63번길"
"강원도 강릉시 교동","9**","단독","8m미만","68.42","116","201602","21~29","7,900","1979","강릉대로121번길"
"강원도 강릉시 교동","8**","단독","8m미만","77.32","119","201612","11~20","9,000","1978","강릉대로171번길"
"강원도 강릉시 교동","9**","단독","8m미만","84.38","123.5","201610","21~31","9,800","1982","원대로8번안길"
"강원도 강릉시 교동","8**","단독","25m미만","153.8","126","201608","1~10","23,000","1981","화부산로"
"강원도 강릉시 교동","9**","단독","8m미만","126.08","126.6","201610","1~10","8,000","1979","명주로77번길"
"강원도 강릉시 교동","8**","단독","25m미만","62.48","129","201606","1~10","7,000","1961","임영로"
"강원도 강릉시 교동","1***","단독","12m미만","74.29","130","201603","21~31","9,600","1984","화부산로63번길"
"강원도 강릉시 교동","7**","단독","8m미만","135.08","131","201605","21~31","11,000","1982","화부산로91번길"
"강원도 강릉시 교동","1**","단독","8m미만","52.2","132","201610","21~31","7,500","1977","강릉대로211번길"
"강원도 강릉시 교동","1**","단독","8m미만","68.14","132","201612","11~20","8,000","2000","임영로198번길"
"강원도 강릉시 교동","9**","단독","12m미만","74.6","132.2","201610","21~31","8,000","1978","원대로8번길"
"강원도 강릉시 교동","9**","단독","8m미만","121.52","132.2","201602","21~29","15,500","1976","명주로78번길"
"강원도 강릉시 교동","1**","단독","12m미만","200.18","132.2","201610","1~10","25,000","1975","옥천로71번길"
"강원도 강릉시 교동","1**","단독","12m미만","200.18","132.2","201603","21~31","14,200","1975","옥천로71번길"
"강원도 강릉시 교동","9**","단독","8m미만","113.85","132.8","201604","11~20","14,000","1978","명주로78번길"
"강원도 강릉시 교동","9**","단독","8m미만","113.85","132.8","201601","21~31","13,000","1978","명주로78번길"
"강원도 강릉시 교동","8**","단독","8m미만","77.55","133","201604","1~10","5,500","1980","옛강일길"
"강원도 강릉시 교동","9**","단독","8m미만","87.62","133","201602","1~10","9,800","1981","골말길"
"강원도 강릉시 교동","1**","단독","25m이상","110.16","136","201601","21~31","13,500","1973","율곡로"
"강원도 강릉시 교동","9**","단독","8m미만","61.49","136.4","201607","11~20","9,300","1978","강릉대로"
"강원도 강릉시 교동","9**","단독","8m미만","56","137.5","201610","1~10","6,800","1976","화부산로"
"강원도 강릉시 교동","1***","단독","8m미만","137.3","139","201607","1~10","9,600","1980","교동광장로"
"강원도 강릉시 교동","1**","단독","25m미만","78.9","143","201612","1~10","17,000","1983","강릉대로204번길"
"강원도 강릉시 교동","9**","단독","8m미만","77.58","149.5","201606","11~20","6,500","1977","강릉대로"
"강원도 강릉시 교동","8**","단독","8m미만","134.74","149.7","201602","11~20","8,000","1978","강릉대로"
"강원도 강릉시 교동","1***","단독","25m미만","99.2","151","201610","1~10","15,000","1984","화부산로"
"강원도 강릉시 교동","8**","단독","8m미만","137.19","153","201610","1~10","16,500","1986","화부산로8번길"
"강원도 강릉시 교동","9**","단독","8m미만","96.14","156.7","201606","1~10","8,800","1981","강릉대로159번길"
"강원도 강릉시 교동","7**","단독","12m미만","33.72","157","201607","11~20","8,500","1995","화부산로131번길"
"강원도 강릉시 교동","9**","단독","8m미만","116.93","158","201603","21~31","9,600","1982","원대로20번길"
"강원도 강릉시 교동","9**","단독","8m미만","91.59","161","201603","11~20","13,500","1984","명주로73번길"
"강원도 강릉시 교동","3**","단독","12m미만","189.46","161","201602","1~10","10,000","1979","율곡로2988번길"
"강원도 강릉시 교동","1**","단독","8m미만","193.22","162","201609","21~30","11,900","1976","율곡로2868번길"
"강원도 강릉시 교동","8**","단독","8m미만","100.52","163","201604","1~10","14,700","1985","화부산로8번길"
"강원도 강릉시 교동","9**","단독","8m미만","123.34","164.4","201611","11~20","13,790","null","화부산로"
"강원도 강릉시 교동","8**","단독","8m미만","54.54","165","201607","1~10","8,050","1972","화부산로8번안길"
"강원도 강릉시 교동","2**","단독","12m미만","134.91","165","201603","21~31","20,000","1980","화부산로141번안길"
"강원도 강릉시 교동","1**","단독","8m미만","167.58","165","201607","11~20","14,500","1994","샘물터길"
"강원도 강릉시 교동","1**","단독","8m미만","73.06","169","201607","21~31","10,500","1983","임영로198번길"
"강원도 강릉시 교동","1**","단독","25m미만","172.42","169","201611","21~30","15,000","1979","임영로"
"강원도 강릉시 교동","9**","단독","12m미만","133.64","170","201603","21~31","19,000","1983","원대로8번길"
"강원도 강릉시 교동","9**","단독","8m미만","169.01","170.1","201605","11~20","17,750","1983","원대로30번길"
"강원도 강릉시 교동","1**","단독","8m미만","16.66","172","201612","21~31","9,600","1961","강릉대로211번길"
"강원도 강릉시 교동","1**","단독","8m미만","58.31","172","201605","1~10","8,000","1935","율곡로"
"강원도 강릉시 교동","8**","단독","25m이상","163.11","172","201610","21~31","20,000","1980","화부산로"
"강원도 강릉시 교동","1***","단독","12m미만","105.48","177","201609","1~10","14,700","1984","화부산로63번길"
"강원도 강릉시 교동","1**","단독","8m미만","88.4","179","201610","21~31","9,000","1971","임영로198번길"
"강원도 강릉시 교동","1**","단독","8m미만","55.96","183","201601","21~31","25,000","1974","강릉대로313번길"
"강원도 강릉시 교동","9**","단독","8m미만","185.63","183.3","201612","21~31","16,000","1983","강릉대로160번길"
"강원도 강릉시 교동","2**","단독","12m미만","129.98","185","201612","11~20","29,000","1979","명륜로"
"강원도 강릉시 교동","8**","단독","12m미만","102.47","185.4","201611","1~10","17,000","1979","강릉대로179번길"
"강원도 강릉시 교동","9**","단독","8m미만","101.65","186","201602","11~20","15,000","1979","강릉대로121번길"
"강원도 강릉시 교동","1***","단독","12m미만","281.29","192.2","201606","1~10","51,000","2002","하슬라로232번길"
"강원도 강릉시 교동","8**","단독","8m미만","51.07","198","201604","11~20","2,500","1985","강릉대로171번길"
"강원도 강릉시 교동","1***","단독","12m미만","350.79","207.7","201611","11~20","70,000","2004","하슬라로206번길"
"강원도 강릉시 교동","8**","단독","8m미만","154.65","208","201611","1~10","16,800","1980","강릉대로171번길"
"강원도 강릉시 교동","1***","단독","8m미만","66.78","209.2","201611","1~10","6,000","1973","임영로157번길"
"강원도 강릉시 교동","1***","단독","12m미만","335.04","210","201606","1~10","53,000","2003","하슬라로232번길"
"강원도 강릉시 교동","1***","단독","12m미만","329.76","210.4","201608","1~10","72,500","2010","율곡초교길43번길"
"강원도 강릉시 교동","1***","단독","12m미만","236.02","210.8","201607","11~20","47,500","2008","율곡초교길43번길"
"강원도 강릉시 교동","1**","단독","8m미만","81.8","211","201611","21~30","12,000","1969","강릉대로203번길"
"강원도 강릉시 교동","1***","단독","12m미만","284.19","213.6","201603","1~10","67,500","2011","하슬라로206번길"
"강원도 강릉시 교동","8**","단독","8m미만","136.03","214","201602","21~29","11,700","1982","화부산로8번안길"
"강원도 강릉시 교동","1***","단독","12m미만","355.92","214.7","201601","21~31","79,000","2004","하슬라로206번길"
"강원도 강릉시 교동","8**","단독","8m미만","81.58","215","201605","1~10","14,400","1977","화부산로8번길"
"강원도 강릉시 교동","1***","단독","12m미만","74.84","216.2","201605","11~20","26,000","2002","율곡초교길43번길"
"강원도 강릉시 교동","1***","단독","12m미만","455.25","217.2","201608","1~10","73,000","2003","하슬라로232번길"
"강원도 강릉시 교동","1***","단독","25m미만","383.18","226.6","201602","11~20","76,000","2004","가작로"
"강원도 강릉시 교동","1***","단독","12m미만","383.45","242.9","201611","1~10","67,500","2002","율곡초교길39번길"
"강원도 강릉시 교동","9**","단독","8m미만","188.06","248.8","201603","1~10","23,800","1987","원대로14번길"
"강원도 강릉시 교동","1***","단독","25m미만","448.8","250.7","201604","21~30","92,700","2002","솔올로"
"강원도 강릉시 교동","2*","단독","8m미만","82.45","266","201608","11~20","21,000","1985","가작로"
"강원도 강릉시 교동","9**","단독","12m미만","510.96","289.3","201610","21~31","86,500","2016","원대로8번길"
"강원도 강릉시 교동","9**","단독","12m미만","528.34","289.4","201608","11~20","86,000","2016","원대로14번길"
"강원도 강릉시 교동","9**","단독","12m미만","81.23","290.3","201608","21~31","16,000","1961","명주로"
"강원도 강릉시 교동","1***","단독","12m미만","410.66","300.1","201611","21~30","88,000","2010","율곡초교길11번길"
"강원도 강릉시 교동","6**","단독","8m미만","108.3","311","201608","21~31","20,300","1982","율곡로"
"강원도 강릉시 교동","9**","단독","8m미만","69.12","318","201601","1~10","20,000","1993","강릉대로121번길"
"강원도 강릉시 교동","1***","단독","8m미만","178.5","328","201611","1~10","40,800","2012","하슬라로10번길"
"강원도 강릉시 교동","8**","단독","8m미만","180.56","377","201604","11~20","28,400","1983","강릉대로171번길"
"강원도 강릉시 교동","5**","단독","8m미만","153.82","593","201610","1~10","22,000","1982","성곡고양길5번안길"
"강원도 강릉시 교동","6**","단독","8m미만","346.28","643","201611","1~10","59,000","1992","율곡로"
"강원도 강릉시 교동","9**","단독","8m미만","151.27","778.8","201612","1~10","33,470","1961","원대로30번길"
"강원도 강릉시 교동","7**","단독","25m이상","201.28","1276","201604","21~30","73,000","2010","화부산로111번길"
"강원도 강릉시 구정면 구정리","1**","단독","8m미만","70.56","398","201601","21~31","10,700","1994","청파로"
"강원도 강릉시 구정면 구정리","3*","단독","8m미만","72.39","431","201601","21~31","2,500","1996","청파로"
"강원도 강릉시 구정면 금광리","5**","단독","8m미만","45.48","230","201611","1~10","4,000","2016","금평로"
"강원도 강릉시 구정면 금광리","7**","단독","8m미만","50","642","201602","21~29","14,964","1992","null"
"강원도 강릉시 구정면 덕현리","2**","단독","8m미만","66.16","331","201609","1~10","11,300","1998","와천로"
"강원도 강릉시 구정면 어단리","3**","단독","8m미만","44","331","201604","1~10","6,370","2005","금평로"
"강원도 강릉시 구정면 어단리","5**","단독","8m미만","99.24","331","201605","21~31","12,500","1998","금평로"
"강원도 강릉시 구정면 어단리","5**","단독","8m미만","125.11","585","201606","1~10","17,000","null","어단1길"
"강원도 강릉시 구정면 여찬리","3**","단독","8m미만","20.5","152","201606","1~10","2,800","1980","구정중앙로"
"강원도 강릉시 구정면 여찬리","5**","단독","8m미만","144.91","441","201603","1~10","25,500","2015","말미길"
"강원도 강릉시 구정면 여찬리","5**","단독","8m미만","133.18","503","201608","21~31","28,000","2015","말미길"
"강원도 강릉시 구정면 제비리","3**","단독","12m미만","148.36","361","201608","1~10","22,500","2008","구정중앙로"
"강원도 강릉시 구정면 학산리","6*","단독","8m미만","98.52","497","201609","21~30","18,000","1996","미륵굼길"
"강원도 강릉시 구정면 학산리","6**","단독","8m미만","94.49","661","201611","11~20","18,000","2001","구정옥봉길"
"강원도 강릉시 구정면 학산리","5*","단독","8m미만","90.09","762","201603","21~31","14,100","1995","광명길"
"강원도 강릉시 구정면 학산리","6**","단독","12m미만","96.9","902","201606","21~30","23,000","1996","설래길"
"강원도 강릉시 난곡동","1**","단독","8m미만","175.42","550","201607","11~20","30,000","1999","운정길21번길"
"강원도 강릉시 난곡동","4**","단독","8m미만","159.26","878","201608","21~31","28,000","1995","동해대로3406번길"
"강원도 강릉시 남문동","9*","다가구","8m미만","393.19","258","201604","1~10","49,000","1997","경강로2046번길"
"강원도 강릉시 남문동","1**","단독","8m미만","22.96","66","201610","11~20","2,100","1975","홍제로20번길"
"강원도 강릉시 남문동","1**","단독","12m미만","82.06","76","201608","1~10","10,800","1972","남문길"
"강원도 강릉시 남문동","1**","단독","8m미만","84.46","96","201607","11~20","11,700","1961","경강로2046번길"
"강원도 강릉시 남문동","1**","단독","8m미만","34.71","122","201605","1~10","3,200","1970","홍제로20번길"
"강원도 강릉시 남문동","1**","단독","8m미만","100.19","261","201607","11~20","11,000","1978","경강로2015번길"
"강원도 강릉시 남문동","1**","단독","8m미만","119.26","337","201608","1~10","31,000","1943","경강로2015번길"
"강원도 강릉시 남항진동","1*","단독","8m미만","93.68","387","201606","1~10","13,000","1993","공항길129번길"
"강원도 강릉시 내곡동","6**","다가구","8m미만","287.64","196.5","201605","11~20","32,000","1988","관대길29번길"
"강원도 강릉시 내곡동","5**","다가구","8m미만","611.09","296","201604","1~10","51,000","1997","범일로555번길"
"강원도 강릉시 내곡동","2**","다가구","8m미만","658.89","368","201609","21~30","78,000","1998","범일로579번길"
"강원도 강릉시 내곡동","4**","다가구","8m미만","302.6","388","201606","1~10","41,300","2004","강변로172번안길"
"강원도 강릉시 내곡동","4**","다가구","25m미만","552.84","388","201604","21~30","42,500","1995","범일로"
"강원도 강릉시 내곡동","1**","단독","12m미만","56.84","105","201603","11~20","7,000","1978","남산초교길11번길"
"강원도 강릉시 내곡동","4*","단독","25m미만","264.13","129","201606","1~10","30,000","1997","강변로"
"강원도 강릉시 내곡동","5*","단독","8m미만","101.25","145","201603","21~31","6,000","1987","강변로182번길"
"강원도 강릉시 내곡동","1**","단독","12m미만","450.77","148","201603","21~31","28,500","1995","남산초교길"
"강원도 강릉시 내곡동","5*","단독","8m미만","62.25","149","201603","21~31","7,500","1971","강변로172번길"
"강원도 강릉시 내곡동","6*","단독","12m미만","142.45","159","201610","21~31","17,800","1984","강변로182번길"
"강원도 강릉시 내곡동","3*","단독","8m미만","79.1","161","201608","21~31","6,000","1980","남산초교길5번길"
"강원도 강릉시 내곡동","6**","단독","8m미만","312.9","191","201606","1~10","42,000","1986","관대길29번길"
"강원도 강릉시 내곡동","6**","단독","8m미만","263.55","227.6","201603","21~31","35,000","1987","관대길29번길"
"강원도 강릉시 내곡동","1**","단독","8m미만","154.29","259","201601","21~31","12,000","1988","강변로194번길"
"강원도 강릉시 내곡동","2**","단독","8m미만","93.4","397","201604","11~20","23,200","2014","남부로18번길"
"강원도 강릉시 내곡동","4**","단독","25m미만","96.93","512","201603","1~10","23,250","1980","범일로"
"강원도 강릉시 내곡동","3**","단독","8m미만","657.09","512","201604","1~10","89,000","2013","범일로"
"강원도 강릉시 내곡동","3**","단독","8m미만","89.99","942","201605","11~20","19,500","1983","남부로"
"강원도 강릉시 내곡동","5**","단독","8m미만","68.31","1585","201605","11~20","22,700","2004","범일로579번길"
"강원도 강릉시 노암동","6**","단독","-","32.03","83","201603","11~20","2,100","1967","임영로25번길"
"강원도 강릉시 노암동","3**","단독","12m미만","63.61","92","201610","21~31","8,300","1980","노가니길"
"강원도 강릉시 노암동","6**","단독","25m미만","78.33","97","201609","1~10","13,000","1979","임영로"
"강원도 강릉시 노암동","8**","단독","8m미만","111.06","111.06","201601","21~31","18,300","1989","노가니남길9번길"
"강원도 강릉시 노암동","3**","단독","8m미만","59.59","112","201602","1~10","5,500","1980","노암등길50번길"
"강원도 강릉시 노암동","3**","단독","8m미만","128.43","115","201610","1~10","11,500","1978","노가니길"
"강원도 강릉시 노암동","1**","단독","8m미만","51.44","116","201610","21~31","4,500","1971","부흥길"
"강원도 강릉시 노암동","2**","단독","8m미만","67.66","120","201612","1~10","9,000","1980","연화봉길"
"강원도 강릉시 노암동","1**","단독","8m미만","63.64","122","201605","1~10","9,000","1979","노가니남길5번길"
"강원도 강릉시 노암동","3**","단독","8m미만","100.28","124","201607","21~31","11,770","1983","노암등길"
"강원도 강릉시 노암동","3**","단독","8m미만","76.86","126","201602","1~10","7,300","1983","노암길46번길"
"강원도 강릉시 노암동","6**","단독","8m미만","76.52","131","201608","1~10","5,400","1980","노암길"
"강원도 강릉시 노암동","6**","단독","8m미만","90.14","132","201610","11~20","5,500","1979","노암길"
"강원도 강릉시 노암동","2**","단독","8m미만","140.34","132","201601","1~10","7,900","1980","강변로312번길"
"강원도 강릉시 노암동","7**","단독","8m미만","63.53","135","201607","1~10","7,500","1960","단오장길6번길"
"강원도 강릉시 노암동","3**","단독","8m미만","94.06","135","201609","11~20","8,200","1981","노암등길50번길"
"강원도 강릉시 노암동","7**","단독","12m미만","65.68","139","201612","21~31","10,000","1977","단오장길22번길"
"강원도 강릉시 노암동","6**","단독","8m미만","68.62","147","201602","1~10","6,000","1978","노암길10번길"
"강원도 강릉시 노암동","8**","단독","8m미만","149.33","147.3","201607","21~31","14,600","1985","남부로215번길"
"강원도 강릉시 노암동","1**","단독","8m미만","138.3","148","201608","1~10","8,400","1980","노가니남길5번길"
"강원도 강릉시 노암동","3**","단독","12m미만","108.55","149","201609","1~10","6,000","1979","노가니길"
"강원도 강릉시 노암동","6**","단독","8m미만","93.99","153","201604","11~20","9,000","1988","남부로137번길"
"강원도 강릉시 노암동","3**","단독","8m미만","49.7","165","201602","11~20","6,900","1980","노가니길"
"강원도 강릉시 노암동","7**","단독","8m미만","84.2","165","201609","11~20","12,500","2003","단오장길22번길"
"강원도 강릉시 노암동","3**","단독","12m미만","170.76","165","201602","21~29","22,800","1982","노가니길"
"강원도 강릉시 노암동","8**","단독","8m미만","168.25","168.4","201604","21~30","13,300","1989","남부로215번길"
"강원도 강릉시 노암동","1**","단독","8m미만","150.47","169","201607","1~10","11,500","1983","노가니길"
"강원도 강릉시 노암동","3**","단독","8m미만","96.77","173","201605","1~10","9,900","1983","노암길42번길"
"강원도 강릉시 노암동","2**","단독","8m미만","62.8","175","201609","21~30","5,800","1980","부흥길"
"강원도 강릉시 노암동","7**","단독","8m미만","172.65","175","201606","21~30","19,300","1995","단오장길"
"강원도 강릉시 노암동","8**","단독","8m미만","115.35","175.1","201608","21~31","12,600","1989","노가니남길5번길"
"강원도 강릉시 노암동","3**","단독","8m미만","86.34","176","201609","21~30","15,000","2000","강변로288번길"
"강원도 강릉시 노암동","7**","단독","8m미만","136.84","179","201607","11~20","7,000","1978","단오장길22번길"
"강원도 강릉시 노암동","8**","단독","8m미만","132.42","180.8","201601","21~31","15,500","1988","노가니남길32번길"
"강원도 강릉시 노암동","8**","단독","8m미만","146.26","182.5","201610","11~20","12,000","1988","남부로215번길"
"강원도 강릉시 노암동","3**","단독","8m미만","189.43","197","201602","11~20","11,000","1983","노암길42번길"
"강원도 강릉시 노암동","7**","단독","12m미만","123.22","231","201608","11~20","20,424","1975","단오장길22번길"
"강원도 강릉시 노암동","2**","단독","8m미만","101.69","350","201609","21~30","7,600","1966","율곡로"
"강원도 강릉시 대전동","4**","다가구","25m이상","681.23","1020","201611","1~10","110,000","2013","사임당로"
"강원도 강릉시 대전동","5**","단독","8m미만","89.06","132.25","201612","21~31","22,000","2015","대송길26번길"
"강원도 강릉시 대전동","1**","단독","12m미만","50.7","199","201606","1~10","7,700","1993","동해대로3407번길"
"강원도 강릉시 대전동","1**","단독","12m미만","50.7","199","201602","1~10","7,300","1993","동해대로3407번길"
"강원도 강릉시 대전동","3**","단독","25m이상","172.01","570","201611","1~10","40,000","2015","사임당로"
"강원도 강릉시 명주동","2*","단독","8m미만","58.25","39.19","201612","1~10","3,093","1950","경강로2046번길"
"강원도 강릉시 명주동","*","단독","8m미만","187.26","109","201604","21~30","16,500","1993","경강로"
"강원도 강릉시 명주동","1*","단독","8m미만","200.96","185","201610","1~10","25,500","1997","경강로2024번길"
"강원도 강릉시 명주동","5*","단독","8m미만","115","203","201606","1~10","20,000","1984","명주로17번길"
"강원도 강릉시 명주동","4*","단독","8m미만","85.79","223","201604","21~30","12,900","1959","경강로"
