"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바라며, 외부 공개시에는 반드시 신고일 기준으로 집계되면 공식통계를 이용하여 주시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
"* 주택매매 거래는 부동산 거래신고 등에 관한 법률 제3조에 따라 계약일로부터 60일 이내 신고토록 하고 있습니다."
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1588-0149로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 20160101 ~ 20161231"
"실거래구분 : 단독다가구(매매)"
"주소구분 : 지번주소"
"시도 : 강원도"
"시군구 : 영월군"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"시군구","번지","주택유형","도로조건","연면적(㎡)","대지면적(㎡)","계약년월","계약일","거래금액(만원)","건축년도","도로명"
"강원도 영월군 상동읍 구래리","9*","단독","12m미만","73.78","115","201611","1~10","760","1983","구래로"
"강원도 영월군 상동읍 구래리","4**","단독","8m미만","175.04","660","201610","11~20","13,000","2007","선바위길"
"강원도 영월군 상동읍 구래리","4**","단독","8m미만","175.04","660","201610","11~20","5,400","2007","선바위길"
"강원도 영월군 상동읍 구래리","2**","단독","8m미만","99.36","715","201605","11~20","5,300","2014","선바위길"
"강원도 영월군 상동읍 내덕리","6**","단독","12m미만","58.31","81","201608","21~31","2,900","1996","태백산로"
"강원도 영월군 상동읍 내덕리","3**","단독","12m미만","97.74","983","201608","11~20","17,000","2010","태백산로"
"강원도 영월군 영월읍 거운리","5**","다가구","8m미만","223.47","316","201609","21~30","22,500","2004","동강로"
"강원도 영월군 영월읍 덕포리","5**","단독","8m미만","38.9","54","201602","11~20","3,400","1996","덕포시장길"
"강원도 영월군 영월읍 덕포리","5**","단독","8m미만","44.62","55","201612","1~10","4,500","1959","덕포시장길"
"강원도 영월군 영월읍 덕포리","5**","단독","8m미만","25.41","56","201603","1~10","2,350","1986","영월로"
"강원도 영월군 영월읍 덕포리","4**","단독","8m미만","7.56","59","201608","1~10","1,100","2001","대내길"
"강원도 영월군 영월읍 덕포리","5**","단독","25m미만","55.54","65","201604","1~10","4,700","1982","중앙로"
"강원도 영월군 영월읍 덕포리","6**","단독","25m미만","40.26","99","201607","11~20","4,000","1983","중앙로"
"강원도 영월군 영월읍 덕포리","5**","단독","8m미만","58.32","99","201603","1~10","4,150","1985","영월로"
"강원도 영월군 영월읍 덕포리","5**","단독","12m미만","114.4","125","201601","1~10","14,000","1992","덕포시장길"
"강원도 영월군 영월읍 덕포리","4**","단독","8m미만","45.55","150","201607","11~20","6,500","1984","중리1길"
"강원도 영월군 영월읍 덕포리","5**","단독","12m미만","286.85","155","201605","21~31","18,000","1998","덕포시장길"
"강원도 영월군 영월읍 덕포리","7**","단독","8m미만","55.07","162","201603","21~31","7,000","1989","null"
"강원도 영월군 영월읍 덕포리","6**","단독","25m미만","53.84","206","201611","1~10","7,000","2002","중앙로"
"강원도 영월군 영월읍 덕포리","6**","단독","8m미만","40","235","201609","1~10","8,500","1959","덕포하리5길"
"강원도 영월군 영월읍 덕포리","5**","단독","8m미만","71.55","314","201612","21~31","12,000","1997","중앙로"
"강원도 영월군 영월읍 덕포리","7**","단독","8m미만","56.91","370","201603","21~31","13,300","1988","null"
"강원도 영월군 영월읍 덕포리","8**","단독","8m미만","68.81","370","201610","21~31","11,000","1989","느티나무길"
"강원도 영월군 영월읍 덕포리","3**","단독","8m미만","59.5","389","201603","1~10","8,300","1984","중리2길"
"강원도 영월군 영월읍 방절리","6**","단독","8m미만","88.01","380","201603","11~20","11,500","2007","날골길"
"강원도 영월군 영월읍 방절리","1**","단독","25m미만","139.45","828","201609","11~20","30,000","2000","잔다리길"
"강원도 영월군 영월읍 삼옥리","5**","단독","8m미만","50.16","284","201610","11~20","1,720","1985","삼옥재길"
"강원도 영월군 영월읍 삼옥리","1***","단독","12m미만","68.9","489","201604","21~30","13,600","2014","동강로"
"강원도 영월군 영월읍 삼옥리","7*","단독","12m미만","301.6","980","201604","1~10","21,000","2001","동강로"
"강원도 영월군 영월읍 연하리","5**","단독","12m미만","70.69","255","201609","11~20","1,200","1960","영월로"
"강원도 영월군 영월읍 연하리","5*","단독","8m미만","198.48","495","201610","21~31","20,601","null","영월로"
"강원도 영월군 영월읍 연하리","2**","단독","8m미만","63","540","201602","21~29","4,900","2009","복덕원길"
"강원도 영월군 영월읍 영흥리","8**","단독","8m미만","157.56","46","201612","21~31","30,000","1979","중앙로"
"강원도 영월군 영월읍 영흥리","1***","단독","25m미만","40.73","52","201603","11~20","4,700","2011","단종로"
"강원도 영월군 영월읍 영흥리","7**","단독","8m미만","27.93","65","201601","1~10","1,500","1984","오무개2길"
"강원도 영월군 영월읍 영흥리","8**","단독","25m미만","164.18","79","201612","21~31","30,000","1979","중앙로"
"강원도 영월군 영월읍 영흥리","1***","단독","8m미만","44.63","89","201606","21~30","2,650","2008","단종로34번길"
"강원도 영월군 영월읍 영흥리","1***","단독","8m미만","55.62","100","201603","1~10","2,800","1981","관풍헌길"
"강원도 영월군 영월읍 영흥리","1***","단독","8m미만","58.89","122","201604","1~10","6,300","1984","관풍헌길"
"강원도 영월군 영월읍 영흥리","9**","단독","8m미만","220.33","126","201603","21~31","15,000","1993","단종로"
"강원도 영월군 영월읍 영흥리","7**","단독","8m미만","43.05","130","201601","11~20","3,500","1983","오무개2길"
"강원도 영월군 영월읍 영흥리","8**","단독","8m미만","38.78","132","201609","21~30","4,000","1996","영모전길86번길"
